fips,data
22001,-46.4676086377
22003,-37.3156981787
22005,-36.2244897959
22007,-11.4091459439
22009,-23.6007969571
22011,-55.4572485314
22013,-2.53903598099
22015,-44.0593623393
22017,3.06967076204
22019,-25.0393466596
22021,-53.5521395929
22023,-66.8827660724
22025,-35.5102040816
22027,-10.7011070111
22029,-20.1611193555
22031,-13.5340206186
22033,2.18517037356
22035,28.7702357285
22037,-10.6877228732
22039,-25.1821551834
22041,-35.9021539128
22043,-64.8251998568
22045,-23.4066035133
22047,11.3400789733
22049,-35.7572586974
22051,-26.9761676398
22053,-40.5651087039
22055,-31.7515923567
22057,-47.4191178471
22059,-73.3828536057
22061,-12.586970272
22063,-73.2492492492
22065,18.0502665651
22067,-11.2337164751
22069,-7.43399584693
22071,61.2619808307
22073,-25.4349851249
22075,-34.2028421258
22077,-9.70698968735
22079,-29.0528393669
22081,-8.85188431201
22083,-26.9256234827
22085,-52.5921233238
22087,-46.8402619156
22089,-31.7666840146
22091,17.1620955822
22093,12.5704168679
22095,16.4604424447
22097,-3.29691302066
22099,-21.054396111
22101,-17.0365767045
22103,-54.3139476568
22105,-31.3252005348
22107,9.25987387985
22109,-41.790857229
22111,-42.1190076478
22113,-48.5021573865
22115,-54.3410852713
22117,-33.2278998746
22119,-26.6655572197
22121,-13.7727622467
22123,-64.3306926671
22125,-13.2075471698
22127,-38.7033987124
